device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price
Samsung,Android,25.43,yes,no,8,2,16,4,8220,477,2014,925,5.114033886,6.036891921
Samsung,Android,25.43,no,no,8,2,16,4,8220,469,2014,920,4.741011409,5.888545493
Samsung,Android,20.42,yes,no,8,2,16,4,4800,335,2014,664,4.99199599,6.04134935
Samsung,Android,20.42,no,no,8,2,16,4,4800,331,2014,712,4.869378902,5.671844511
Samsung,Android,10.36,no,no,16.3,2,32,4,2000,283,2014,779,4.926311212,5.796999556
Samsung,Android,10.34,no,no,5,0.3,32,4,2000,145,2013,735,4.052827882,5.249547202
Samsung,Android,12.7,yes,no,13,2,16,4,2600,147,2013,953,4.642754946,6.020416369
Samsung,Android,12.7,yes,no,13,2,16,4,2600,146,2013,1067,4.192831509,6.107713073
Samsung,Android,10.29,no,no,5,0.3,32,4,2100,139,2013,870,4.150882413,5.137267945
Samsung,Android,10.16,no,no,5,0.3,16,4,1500,118,2013,1068,3.523119986,4.865532448
Samsung,Android,13.34,yes,no,8,1.9,32,4,2600,163,2013,1075,4.225226615,5.186826991
Samsung,Android,7.8,no,no,8,1.9,16,4,1820,179,2013,683,4.387262901,6.37873174
Samsung,Android,10.29,yes,no,5,0.3,32,4,2100,134.2,2013,935,3.642049867,5.34958066
Samsung,Others,5.18,no,no,2,1.3,16,4,800,99.8,2013,544,3.2429829,4.247780701
Samsung,Android,10.16,yes,no,5,0.3,32,4,1800,121.9,2013,1032,3.460723361,5.179252259
Samsung,Android,12.88,yes,no,13,2,32,4,2800,154,2013,867,5.200208273,6.522871906
Samsung,Android,10.16,no,no,3.15,1.3,16,4,1500,126,2013,1018,3.526654599,4.784821514
Samsung,Android,10.24,no,no,5,0.3,16,4,1800,132.5,2013,1004,3.295836866,5.016749895
Samsung,Android,7.75,no,no,3,1.3,16,4,1300,118.9,2013,705,3.434632158,4.373994463
Samsung,Android,7.75,no,no,3,1.3,16,4,1300,118.2,2013,600,3.074543454,4.280962432
Samsung,Android,10.16,no,no,2,1.3,16,4,1500,121,2013,807,3.330774917,4.48919801
Samsung,Android,25.43,yes,no,8,2,16,4,8220,130.4,2013,971,4.773815312,5.915581924
Samsung,Android,12.88,yes,no,13,2,16,4,3200,168,2013,563,4.089164502,6.037679971
Samsung,Others,5.18,no,no,2,1.3,16,4,1200,99.5,2013,552,3.450622265,4.384398819
Samsung,Android,10.16,no,no,5,1.3,16,4,1750,130.4,2013,724,3.353406718,4.933394214
Samsung,Others,7.62,no,no,2,1.3,256,0.25,1000,118.8,2013,1005,4.088829382,4.79785453
Samsung,Windows,12.12,yes,no,8,1.2,16,4,2000,144,2013,1080,4.569232079,5.736507779
Samsung,Android,10.24,yes,no,16,1.9,32,4,2330,208,2013,831,4.445705411,5.640096923
Samsung,Android,10.16,yes,no,5,0.3,16,4,1500,115,2013,674,3.375537635,4.866764924
Samsung,Android,10.24,yes,no,8,1.9,32,4,1900,107,2013,1073,4.03724497,5.431010908
Samsung,Android,12.7,yes,no,8,2,16,4,2600,153,2013,1086,4.140114296,5.733858942
Samsung,Android,20.32,yes,no,5,1.3,16,4,4450,314,2013,971,4.783567386,5.59697647
Samsung,Android,25.43,yes,no,3.15,1.3,16,4,6800,510,2013,969,4.71357606,5.674628257
Samsung,Android,25.43,no,no,3.15,1.3,16,4,6800,510,2013,1087,5.030699325,5.80733135
Samsung,Android,25.43,no,no,3.15,1.3,16,4,6800,510,2013,774,4.979213424,5.560258465
Samsung,Android,7.82,no,no,5,1.9,16,4,1500,119.1,2013,783,3.571221411,4.50335892
Samsung,Android,10.24,no,no,5,0.3,32,4,1800,124,2013,822,4.178072778,5.082955956
Samsung,Android,17.78,no,no,3.15,1.3,32,4,4000,302,2013,849,4.244774041,4.933466231
Samsung,Android,17.78,yes,no,3.15,1.3,32,4,4000,306,2013,614,4.547752915,5.008499682
Samsung,Android,15.32,yes,no,8,1.9,32,4,3200,199,2013,745,4.083789048,5.706013318
Samsung,Android,12.9,no,no,8,1.9,32,4,2600,182,2013,704,4.553666343,5.636038823
Samsung,Android,10.16,no,no,3.15,1.3,16,4,1500,128.5,2013,984,3.824065727,5.135327738
Samsung,Android,10.34,no,no,5,0.3,32,4,2000,143.9,2013,763,3.860729711,5.130017051
Samsung,Android,7.62,no,no,2,1.3,16,4,1200,100.5,2013,715,3.431403224,4.500920165
Samsung,Android,7.62,no,no,2,1.3,16,4,1200,100.5,2013,737,3.371081758,4.258587006
Samsung,Android,12.7,yes,no,13,2,16,4,2600,130,2013,574,3.883211924,5.796908453
Samsung,Android,12.7,no,no,13,2,16,4,2600,130,2013,985,4.100326634,5.768539722
Samsung,Android,12.7,no,no,13,2,16,4,2600,132,2013,1032,4.864607093,6.135759677
Samsung,Android,12.7,yes,no,13,2,16,4,2600,130.1,2013,887,4.800819203,6.087865041
Samsung,Android,20.32,yes,no,5,1.3,16,4,4600,338,2013,644,4.963473803,5.770163048
Samsung,Android,20.32,no,no,5,1.3,16,4,4600,338,2013,552,4.76669362,5.631068402
Samsung,Android,5.28,no,no,2,1.3,16,4,1200,96,2013,965,3.741234684,4.782897874
Samsung,Others,7.75,no,no,3.15,1.3,16,4,1000,130.4,2013,913,3.612538221,4.378018613
Samsung,Others,7.62,no,no,3.15,1.3,16,4,1000,130.4,2013,866,3.335413641,4.236422661
Samsung,Others,7.62,no,no,2,1.3,16,4,1000,89.2,2013,542,2.855895328,4.073971772
Samsung,Others,5.28,no,no,1.3,1.3,16,4,1000,130.4,2013,620,3.283539338,3.880119456
Samsung,Android,8.31,no,no,3.15,1.3,16,4,1300,112,2013,611,3.569250967,4.507336826
Samsung,Android,7.75,no,no,5,0.3,16,4,1300,120.6,2013,777,3.193352868,4.795046467
Samsung,Android,10.29,yes,no,5,1.3,32,4,2000,139.1,2013,1024,3.90479696,5.188167623
Samsung,Android,10.16,no,no,5,0.3,16,4,1700,148.5,2013,950,4.305685401,5.243438705
Samsung,Android,10.24,no,no,8,2,32,4,1650,121,2013,963,4.14234076,5.34596402
Samsung,Windows,10.16,yes,no,5,1.2,32,4,2100,125,2013,713,3.978933711,5.293857436
Samsung,Android,11.81,yes,no,8,1.9,32,4,2100,134,2013,785,3.981922133,4.702750514
Others,Android,15.29,yes,no,22.6,8,128,4,3130,146,2019,262,4.873669439,6.39582905
Others,Android,15.21,yes,no,12,16,64,4,2900,165,2018,417,4.816645932,5.994235704
Others,Android,12.88,yes,no,12,13,32,4,4000,175,2018,607,4.631325143,5.700844831
Others,Android,12.83,yes,no,12,8,64,4,2700,140,2018,470,4.273745191,5.992863568
Others,Android,15.24,yes,no,12,16,64,4,3200,167.4,2018,518,5.100110301,5.995655752
Others,Android,15.24,yes,no,12,16.3,64,4,3130,181,2018,412,4.831986983,5.854441351
Others,Android,15.24,yes,no,12,16,64,4,3200,165.4,2018,532,5.128833059,5.990088601
Others,Android,12.83,yes,no,16,20,64,4,3020,140,2018,666,5.001930853,5.518376165
Others,Android,12.75,yes,no,12,8,16,4,3100,165,2018,665,4.213312081,4.690797272
Others,Android,12.83,yes,no,12,5,32,4,5000,165,2018,709,4.469350463,5.13732668
Others,Android,12.83,yes,no,13,8,128,4,3020,140,2017,623,4.882423063,6.110358077
Others,Android,12.88,yes,no,16,13,64,4,3100,185,2017,864,5.147145579,5.938248353
Others,Android,12.83,yes,no,16,8,32,4,3000,160,2016,991,4.487062098,5.797546004
Others,Android,12.83,yes,no,13,13,64,4,2600,151,2016,866,4.782897874,5.481638424
Others,Android,12.88,yes,no,13,2.1,32,4,3000,168,2015,703,4.678420648,5.829856967
Others,Android,12.75,yes,no,8,2.1,16,4,2030,154,2015,1043,4.162781724,5.700075613
Others,Android,12.7,yes,no,8,1.2,32,4,2040,141,2014,1076,3.865350597,5.205653682
Others,Android,12.7,yes,no,12,8,64,4,4900,335,2018,426,5.320225619,6.55075171
Others,Android,10.16,yes,no,8,1,16,4,4800,290,2014,654,5.21384821,6.551208898
Others,Android,6.68,yes,no,5,2,32,4,4800,270,2014,997,4.456089963,6.19311885
Sony,Android,15.37,yes,no,,8,64,4,3330,180,2019,328,5.468439816,6.907495245
Sony,Android,15.37,yes,no,,8,64,4,3000,180,2019,252,4.772801027,6.061689992
Sony,Android,15.24,yes,no,,8,64,4,2870,162,2019,235,4.914271226,5.862579486
Sony,Android,12.88,yes,no,,8,32,4,3300,156,2019,195,4.319885238,5.28902432
Sony,Android,15.24,yes,no,19,13,64,4,3300,193,2018,662,5.340418543,6.214248034
Sony,Android,15.24,yes,no,23,8,64,4,3580,205,2018,556,4.823421791,5.941906588
Sony,Android,12.9,yes,no,19,13,64,4,3540,236,2018,520,5.208720833,6.800615403
Sony,Android,12.88,yes,no,19,5,64,4,3180,198,2018,717,4.473807868,6.13222599
Sony,Android,12.7,yes,no,19,5,64,4,2870,168,2018,703,4.502694394,6.155537269
Sony,Android,15.24,yes,no,23,8,32,4,3580,221,2018,454,4.915665057,5.800001332
Sony,Android,12.75,yes,no,23,8,32,4,3300,171,2018,436,4.637056375,5.598421959
Sony,Android,12.83,yes,no,13,8,32,4,3300,178,2018,694,4.678327707,5.246866165
Sony,Android,12.75,yes,no,19,13,64,4,2700,155,2017,636,4.511408806,5.559604128
Sony,Android,12.83,yes,no,23,8,32,4,3430,189,2017,728,4.728183962,5.600567803
Sony,Android,10.31,yes,no,19,8,32,4,2700,140,2017,747,4.598145571,5.796483192
Sony,Android,12.83,yes,no,13,5,16,4,2620,180,2017,786,4.108904714,5.248759408
Sony,Android,12.75,yes,no,19,13,32,4,2900,161,2017,661,4.553982149,5.702648499
Sony,Android,13.87,yes,no,19,13,64,4,3230,195,2017,675,4.938494616,6.038872805
Sony,Android,15.24,yes,no,23,16,32,4,2700,188,2017,705,4.931159093,5.630638141
Sony,Android,12.7,yes,no,23,8,32,4,2300,143,2017,615,4.592793915,5.139731867
Sony,Android,10.31,yes,no,23,5,32,4,2700,135,2016,922,4.66192852,5.519098129
Sony,Android,12.75,yes,no,23,13,32,4,2900,161,2016,603,4.869916227,5.525771613
Sony,Android,12.7,yes,no,13,5,16,4,2300,147,2016,853,4.02731405,5.010435274
Sony,Android,15.24,yes,no,21.5,16,16,4,2700,202,2016,1091,4.864066907,5.521460918
Sony,Android,12.7,yes,no,23,13,32,4,2700,164.4,2016,1066,5.1075805,5.700109069
Sony,Android,12.7,yes,no,23,13,32,4,2620,153,2016,818,4.768139014,5.293304825
Sony,Android,12.7,yes,no,13,8,16,4,2300,137.4,2016,555,4.543294782,5.301063592
Sony,Android,12.7,yes,no,13,8,16,4,2300,137.4,2016,621,4.325720798,5.297817242
Sony,Android,12.83,yes,no,23,5.1,32,4,3430,180,2015,793,4.935193099,5.703982455
Sony,Android,12.83,yes,no,23,5.1,32,4,3430,180,2015,1016,4.848430041,5.483343596
Sony,Android,12.75,yes,no,23,5.1,32,4,2900,154,2015,694,4.703657133,5.523538758
Sony,Android,12.75,yes,no,23,5.1,32,4,2900,154,2015,973,4.877484781,5.391989842
Sony,Android,10.31,yes,no,23,5.1,32,4,2700,138,2015,700,4.377390906,5.31266396
Sony,Android,12.7,yes,no,21.2,13,16,4,2600,142.6,2015,647,4.448984103,5.263415315
Sony,Android,12.7,yes,no,21.2,13,16,4,2600,142.5,2015,693,4.733387484,5.013564334
Sony,Android,15.24,yes,no,13,13,16,4,2930,187,2015,894,4.913022465,5.664903037
Sony,Android,15.24,yes,no,13,13,16,4,2930,187,2015,848,4.428433007,5.293857436
Sony,Android,12.75,yes,no,20.7,5.1,32,4,2930,144,2015,545,4.539030383,5.770131855
Sony,Android,12.75,yes,no,20.7,5.1,32,4,2930,144,2015,795,4.29837325,5.66787892
Sony,Android,12.83,yes,no,13,5,16,4,2600,147,2015,842,4.307303088,5.521140867
Sony,Android,12.83,yes,no,13,5,16,4,2600,147,2015,806,4.585477553,5.384495063
Sony,Android,12.7,yes,no,13,5,32,4,2400,135,2015,765,4.416790315,5.30051495
Sony,Android,12.7,yes,no,13,5,32,4,2400,136,2015,797,4.299052551,5.253372301
Sony,Android,25.43,no,no,8.1,5.1,32,4,6000,389,2015,662,4.853903508,5.988434963
Sony,Android,25.43,yes,no,8.1,5.1,32,4,6000,393,2015,631,4.533136983,6.213927867
Sony,Android,10.34,yes,no,5,2,32,4,2300,135,2015,817,3.788045826,4.864761378
Sony,Android,10.34,yes,no,5,2,32,4,2300,135,2015,1010,4.065430552,4.99396376
Sony,Android,12.7,no,no,5,2,32,4,2300,144,2015,682,4.186923744,4.783483721
Sony,Android,12.7,no,no,5,2,32,4,2300,144,2015,713,4.127134385,4.782730426
Sony,Android,10.29,no,no,5,0.3,16,4,2330,143.8,2014,954,3.390136434,5.239681391
Sony,Android,10.29,yes,no,5,0.3,16,4,2330,143.8,2014,879,4.21597205,5.13066765
Sony,Android,20.32,yes,no,8.1,2.2,16,4,4500,270,2014,617,4.935552488,5.940828931
Sony,Android,12.75,yes,no,20.7,2.2,16,4,3100,152,2014,982,4.966544073,5.992314186
Sony,Android,12.75,yes,no,20.7,2.2,32,4,3200,170.6,2014,1094,4.724640686,5.914367497
Sony,Android,12.75,yes,no,20.7,2.2,16,4,3100,152,2014,686,4.422208424,5.189729426
Sony,Android,10.31,yes,no,20.7,2.2,16,4,2600,129,2014,1047,4.415582293,5.701045399
Sony,Android,10.36,yes,no,8,0.3,32,4,2300,149,2014,1046,3.73289634,5.299067085
Sony,Android,12.83,no,no,8,5,32,4,2500,149.7,2014,615,4.138680376,5.5198997
Sony,Android,12.83,yes,no,8,5,32,4,2500,149.7,2014,808,4.118549251,5.25248283
Sony,Android,12.7,yes,no,20.7,0.3,16,4,3000,163,2014,568,4.539350845,5.526090186
Sony,Android,12.78,yes,no,8,1.1,32,4,2500,148,2014,845,4.377265318,5.295964601
Sony,Android,10.36,yes,no,8,0.3,32,4,2300,148,2014,724,4.068171688,5.131849474
Sony,Android,10.36,no,no,8,0.3,32,4,2300,148,2014,962,3.683615624,5.197502061
Sony,Android,25.43,yes,no,8.1,2.2,16,4,6000,439,2014,626,5.162211234,5.859931157
Sony,Android,25.43,no,no,8.1,2.2,16,4,6000,426,2014,687,5.176714545,5.93740427
Sony,Android,12.75,yes,no,20.7,2.2,16,4,3200,163,2014,1032,4.770854102,5.56471196
Sony,Android,10.16,no,no,3.15,2,16,4,1750,122,2014,666,4.01566204,4.799008503
Sony,Android,10.16,no,no,3.15,2,16,4,1700,120,2014,756,3.789403292,4.944424264
Sony,Android,15.24,no,no,13,1.1,32,4,3000,171.8,2014,1014,4.814052528,5.636965805
Sony,Android,15.24,yes,no,13,1.1,32,4,3000,171.7,2014,647,4.114637265,5.43581588
Sony,Android,12.7,yes,no,20.7,2,32,4,3000,162,2014,794,4.527100531,5.557368456
Sony,Android,10.24,yes,no,20.7,2,16,4,2300,137,2014,1054,4.36500763,5.772219636
Sony,Android,12.7,yes,no,20.7,2,16,4,3000,170,2013,1060,4.422808628,5.799819663
Sony,Android,15.34,yes,no,8,2,16,4,3050,212,2013,1081,4.121959729,5.634468123
Sony,Android,12.7,no,no,8,0.3,16,4,2390,153,2013,763,4.273605886,5.393309314
Sony,Android,10.16,no,no,5,0.3,16,4,1750,115,2013,934,3.918402612,4.873287103
Sony,Android,11.56,yes,no,13.1,0.3,32,4,2300,138,2013,601,4.392842927,5.437122329
Sony,Android,10.24,no,no,8,0.3,32,4,1750,137,2013,673,3.697343533,4.863680881
Sony,Android,10.31,yes,no,8,0.3,32,4,2370,155,2013,588,4.325720798,5.191288794
Sony,Android,25.43,yes,no,8.1,2.2,16,4,6000,495,2013,704,5.030241824,5.857475907
Sony,Android,25.43,no,no,8.1,2.2,16,4,6000,495,2013,607,4.829912459,5.702147806
Sony,Android,12.7,yes,no,13.1,2.2,16,4,2330,146,2013,930,4.566117459,5.598755237
Sony,Android,12.7,yes,no,13,2,16,4,2370,151,2013,558,4.213312081,5.558795238
Spice,Android,10.29,no,no,5,2,16,4,1700,107,2014,811,3.548754946,4.494797129
Spice,Android,12.7,no,no,8,1.3,16,4,1800,177,2014,592,4.110709916,4.406597289
Spice,Android,7.75,no,no,2,1.3,16,4,1750,112,2014,998,3.057297629,3.689129423
Spice,Android,10.16,no,no,2,1.3,16,4,1750,122,2014,593,3.335413641,3.945651186
Spice,Android,10.16,no,no,2,1.3,16,4,1750,155,2014,1055,3.667400422,4.077537444
Spice,Android,12.7,no,no,8,1.3,16,4,1800,190,2014,692,4.061304708,4.391357962
Spice,Android,10.29,no,no,3.15,1.3,16,4,1450,156,2014,711,3.374853406,4.094511215
Spice,Android,10.29,no,no,5,1.3,16,4,2100,158,2013,1053,3.587400285,4.715727177
Spice,Android,10.16,no,no,3.15,1.3,512,0.25,2100,158,2013,1025,3.02140002,3.902578547
Spice,Android,7.75,no,no,1.3,0.3,512,0.25,2100,158,2013,794,2.660259537,3.732657076
Spice,Android,10.29,no,no,8,2,16,4,2100,155,2013,802,4.009512627,5.006694205
Spice,Android,10.29,no,no,8,1.3,16,4,2100,190,2013,814,3.785552341,4.382151627
Spice,Android,10.29,no,no,5,1.3,16,4,1730,123.3,2013,1086,3.842029634,4.367420482
Spice,Android,10.29,no,no,3.15,1.3,16,4,2100,108,2013,1083,3.461351304,4.248066579
Spice,Android,10.16,no,no,5,1.3,16,4,2100,100,2013,1020,3.370050653,4.245490733
Spice,Android,7.75,no,no,3.15,1.3,16,4,2100,125,2013,1028,3.294354286,3.660737148
Spice,Android,12.7,no,no,8,2,32,4,2100,175,2013,894,4.28661645,5.06354395
Spice,Android,12.7,no,no,5,0.3,16,4,2000,161,2013,967,3.568969157,4.874433673
Spice,Android,12.7,no,no,8,3,16,4,2100,176,2013,1088,4.100160948,5.395897695
Spice,Android,12.7,no,no,5,1.3,16,4,2100,186,2013,667,4.023206534,4.492001488
Spice,Android,10.29,no,no,5,1.3,16,4,2100,143,2013,878,3.673511977,4.380650688
Spice,Android,10.29,no,no,3.15,1.3,16,4,2100,130,2013,1054,3.547603867,4.238011912
Spice,Android,10.16,no,no,3.15,1.3,16,4,1300,90,2013,858,3.237893831,3.909219078
Spice,Android,7.75,no,no,3.15,1.3,16,4,1500,135,2013,615,3.161246712,3.695110004
Spice,Android,17.78,no,no,3.15,1.3,16,4,3000,450,2013,959,4.341595189,4.790404164
Spice,Android,12.7,no,no,5,1.3,16,4,2100,185,2013,747,3.888344878,4.600157644
Spice,Android,12.78,no,no,8,5,16,4,2550,196.3,2013,912,4.134366237,5.34610703
Spice,Android,12.78,no,no,8,5,16,4,2550,196.3,2013,730,3.986388087,5.249757176
Spice,Android,25.4,no,no,3.15,0.3,16,4,7600,158,2013,917,4.39172941,5.189283446
Spice,Android,10.29,no,no,8,1.3,16,4,2100,158,2013,994,4.306090069,5.006894974
Others,Android,7.75,no,no,3.15,0.3,16,4,1750,100,2013,587,3.555919327,4.500698164
Others,Android,17.78,no,no,0.3,2,32,4,3500,354.4,2014,571,4.333492688,4.388132953
Others,Android,17.78,no,no,0.3,2,32,4,3500,354.4,2014,791,4.146937012,4.24247717
Others,Android,25.43,no,no,8,1.2,32,4,2000,630.5,2013,1085,5.094486126,5.350909817
Others,Android,25.43,no,no,8,1.2,32,4,2000,671.3,2013,549,4.935264987,6.086615623
Others,Android,25.43,no,no,1.2,0.3,16,4,2000,598.7,2013,667,4.987639574,5.435162014
Others,Android,12.7,yes,no,13,8,16,4,2200,153,2016,779,4.620058798,5.070161273
Others,Android,15.24,yes,no,13,8,16,4,2500,207,2016,724,4.654626795,5.252273428
Others,Android,12.83,no,no,8,5,32,4,2500,170,2015,1044,4.447111881,4.943996792
Others,Android,12.7,no,no,8,5,32,4,2500,161,2015,790,4.178685711,4.692723083
Others,Android,12.83,no,no,8,5,32,4,2500,172,2015,590,4.099000374,4.941570991
Others,Android,12.7,no,no,8,1.3,16,4,2100,159,2014,873,3.949896658,4.687395126
Others,Android,10.29,yes,no,8,1.3,32,4,2500,130,2015,943,4.12049952,5.068023311
Others,Others,5.18,no,no,1.3,2,128,0.25,2100,98,2014,713,3.335057579,4.246063717
Others,Android,10.29,no,no,5,0.3,16,4,1650,142,2014,958,3.744314161,4.506343832
Others,Android,12.7,no,no,8,2,32,4,2500,112,2015,1087,4.251490751,4.867303655
Others,Android,12.7,no,no,8,5,32,4,2500,135,2015,547,4.009694033,5.192512308
Others,Android,10.16,no,no,8,1.3,16,4,2500,128,2015,782,3.903385812,4.373868447
Others,Android,10.16,no,no,5,1.3,512,0.25,2500,112,2015,543,3.073618812,3.913422026
Others,Others,5.13,no,no,2,2,128,0.25,2100,110,2014,927,3.780318514,4.107589789
Others,Android,7.75,no,no,2,0.3,16,4,1200,105,2014,1088,3.408172995,4.112511866
Others,Android,12.7,yes,no,8,2,16,4,2000,140,2014,621,4.154812309,5.194843958
Others,Android,17.78,no,no,3.15,0.3,16,4,2500,250,2014,683,4.284827171,4.70157068
Vivo,Android,15.42,yes,no,13,16,256,4,4000,190.25,2019,407,5.408740048,6.273556021
Vivo,Android,16.59,yes,no,13,16,128,4,3940,189.5,2019,351,4.749010756,5.705547583
Vivo,Android,16.23,yes,no,13,16,256,4,4000,188,2019,237,5.196616812,6.172785604
Vivo,Android,16.59,yes,no,13,16,64,4,4000,189.5,2019,415,5.001123534,5.735378036
Vivo,Android,16.28,yes,no,13,12,256,4,4000,180,2019,305,4.941499555,5.989813184
Vivo,Android,16.23,yes,no,13,16,128,4,3700,185,2019,430,5.07467369,5.884352498
Vivo,Android,15.9,yes,no,13,16,64,4,3260,149.3,2019,375,4.808845454,5.356020077
Vivo,Android,16.23,yes,no,13,12,128,4,3500,199,2018,603,4.830231896,6.552194
Vivo,Android,15.29,yes,no,13,8,128,4,4030,165,2018,411,4.761062206,5.435118408
Vivo,Android,15.8,yes,no,13,20,64,4,4030,163.5,2018,607,4.973417906,5.521620905
Vivo,Android,15.9,yes,no,13,16,32,4,3260,156.2,2018,623,4.645928178,5.137620306
Vivo,Android,15.29,yes,no,13,8,64,4,4030,163.5,2018,621,4.311335894,5.297867265
Vivo,Android,15.8,yes,no,13,8,16,4,4030,163.5,2019,261,4.203647297,4.595523809
Vivo,Android,15.8,yes,no,13,8,64,4,4030,163.5,2019,198,4.526667958,5.305541212
Vivo,Android,15.8,yes,no,13,8,32,4,4030,163.5,2018,538,4.747624154,5.292349595
Vivo,Android,15.8,yes,no,13,5,16,4,3260,143,2018,558,4.191017449,4.874204464
Vivo,Android,15.32,yes,no,13,12,64,4,3315,164,2018,477,4.794467357,5.521660898
Vivo,Android,15.32,yes,no,13,24,128,4,3315,164,2018,648,4.888542987,5.855616187
Vivo,Android,15.24,yes,no,8,5,16,4,3360,150,2018,589,4.085135623,4.78615752
Vivo,Android,15.32,yes,no,13,25,128,4,3315,164,2018,448,5.159974417,5.628160537
Vivo,Android,15.32,yes,no,13,16,128,4,3315,162,2018,385,4.971062519,5.522540335
Vivo,Android,16.28,yes,no,13,12,128,4,3400,156.2,2018,589,4.639764831,6.216067034
Vivo,Android,16.28,yes,no,13,25,64,4,3400,156,2018,408,4.958007777,5.856417721
Vivo,Android,15.8,yes,no,13,8,64,4,3260,152,2018,449,4.309321524,5.299816243
Vivo,Android,15.32,yes,no,13,12,64,4,3260,150,2018,376,4.74701691,5.695414225
Vivo,Android,15.9,yes,no,13,16,128,4,3260,149.3,2018,591,4.933898228,5.519338667
Vivo,Android,16.74,yes,no,13,16,128,4,4000,199,2018,583,4.830790667,6.549164215
Vivo,Android,16.74,yes,no,13,16,128,4,4000,199,2018,465,4.997279839,6.398478455
Vivo,Android,15.9,yes,no,13,24,64,4,3260,149.3,2018,667,4.880298792,5.704415608
Vivo,Android,15.8,yes,no,13,8,64,4,3260,150,2018,658,4.868610794,5.521260898
Vivo,Android,15.8,yes,no,13,5,32,4,3260,146.5,2018,453,4.666077121,5.191900738
Vivo,Android,15.95,yes,no,13,24,128,4,3425,159,2018,537,4.772801027,6.063226913
Vivo,Android,15.24,yes,no,13,5,16,4,3360,150,2018,523,4.450852826,4.947269418
Vivo,Android,15.32,yes,no,13,16,32,4,3260,150,2018,679,4.660131744,5.55667361
Vivo,Android,15.32,yes,no,13,24,64,4,3260,150,2018,430,4.873975203,5.70687768
Vivo,Android,15.95,yes,no,13,12,128,4,3200,156.2,2018,582,5.273255936,6.311190196
Vivo,Android,15.95,yes,no,13,12,64,4,3200,156.2,2018,475,5.217215765,6.111533856
Vivo,Android,12.88,yes,no,16,24,32,4,3000,139,2017,597,5.05675523,5.520059937
Vivo,Android,16.33,yes,no,13,12,64,4,3900,181.5,2017,540,5.007229501,6.111644707
Vivo,Android,16.33,yes,no,13,12,128,4,3900,181.5,2018,475,4.969604945,6.311734809
Vivo,Android,15.27,yes,no,13,12,64,4,3250,159,2017,863,5.058599721,5.96729992
Vivo,Android,15.21,yes,no,16,24,64,4,3225,160,2017,610,4.871449852,5.889210313
Vivo,Android,12.83,yes,no,13,5,16,4,3000,157,2017,799,4.396299294,5.133206846
Vivo,Android,12.83,yes,no,13,16,32,4,3000,162.8,2017,843,4.589751933,5.297967305
Vivo,Android,14.86,yes,no,16,14,64,4,4015,183.2,2017,662,5.05299211,5.9696023
Vivo,Android,12.83,yes,no,16,14,64,4,3320,154,2017,582,4.679256729,5.863687992
Vivo,Android,12.83,yes,no,13,20,64,4,3000,154,2017,797,4.656528478,5.628879315
Vivo,Android,10.29,yes,no,5,2,16,4,1900,157.8,2017,843,4.131800899,4.795294555
Vivo,Android,12.75,yes,no,13,5,16,4,2730,142,2017,608,4.100160948,5.291997438
Vivo,Android,12.83,yes,no,13,16,32,4,3000,155,2017,786,4.60386934,5.076485455
Vivo,Android,12.83,yes,no,16,14,64,4,3160,158.6,2017,601,4.717426868,6.107935611
Vivo,Android,12.83,yes,no,13,16,32,4,3000,154,2016,569,4.407816206,5.599199434
Vivo,Android,13.87,yes,no,14.5,16,128,4,4080,178,2016,840,4.683704064,6.550651672
Vivo,Android,14.94,yes,no,16,8,64,4,4000,199,2016,606,4.688867745,6.363700291
Vivo,Android,12.83,yes,no,16,8,64,4,3050,154,2016,661,5.166898028,6.132638536
Vivo,Android,12.83,yes,no,13,20,32,4,3000,154,2016,617,4.647942278,5.520059937
Vivo,Android,12.88,yes,no,16,16,64,4,4000,183.5,2016,791,5.543731087,6.523077607
Vivo,Android,12.75,yes,no,13,16,64,4,3000,151,2016,834,5.17733547,6.461014949
Vivo,Android,12.83,yes,no,13,8,32,4,3000,168,2016,678,4.599353301,5.706046576
Vivo,Android,12.7,yes,no,13,8,16,4,2550,138,2016,664,4.585273554,5.565209825
Vivo,Android,12.88,yes,no,16,8,64,4,3000,172.5,2016,817,4.873822333,6.016571708
Vivo,Android,12.75,yes,no,13,8,64,4,2400,140.5,2016,1068,4.902901594,5.858590082
Vivo,Android,13.79,yes,no,16,8,128,4,3600,167.8,2016,618,4.879767019,6.410503775
Vivo,Android,13.79,yes,no,16,8,128,4,3600,167.8,2016,675,4.901341126,6.252346945
Vivo,Android,12.7,yes,no,8,5,16,4,2350,157,2015,735,4.340683671,4.862753811
Vivo,Android,10.34,no,no,8,2,32,4,2100,137,2015,873,4.243051882,4.866379938
Vivo,Android,12.7,yes,no,13,5,16,4,2300,153,2015,754,4.362461479,4.591071262
Vivo,Android,12.83,yes,no,13,5,32,4,4150,194,2015,753,4.704834509,6.083815808
Vivo,Android,12.75,yes,no,13,8,16,4,2450,151,2015,857,4.789656066,5.703515772
Vivo,Android,12.83,yes,no,13,5,16,4,2300,153,2015,780,4.680370419,6.064273462
Vivo,Android,12.83,yes,no,13,5,16,4,2300,156,2014,910,4.749357106,6.154836862
Vivo,Android,12.7,no,no,13,0.3,16,4,2000,150,2014,585,3.949896658,4.713396591
